date,county,state,cases,deaths,FIPStxt,State2,Region,population,current_crate,current_drate,drate,crate,state_death,state_case,case_day,death_day
04/03/20,Inyo,California,10,0.00,6027,CA,County,18039,55.44,0.00,160.76,5942.68,3,32,0.00,-1.00
04/04/20,Inyo,California,10,0.00,6027,CA,County,18039,55.44,0.00,160.76,5942.68,3,32,0.00,0.00
04/05/20,Inyo,California,11,0.00,6027,CA,County,18039,60.98,0.00,160.76,5942.68,3,32,1.00,0.00
04/06/20,Inyo,California,11,0.00,6027,CA,County,18039,60.98,0.00,160.76,5942.68,3,32,0.00,0.00
04/07/20,Inyo,California,11,0.00,6027,CA,County,18039,60.98,0.00,160.76,5942.68,3,32,0.00,0.00
04/08/20,Inyo,California,11,0.00,6027,CA,County,18039,60.98,0.00,160.76,5942.68,3,32,0.00,0.00
04/09/20,Inyo,California,11,0.00,6027,CA,County,18039,60.98,0.00,160.76,5942.68,3,32,0.00,0.00
04/10/20,Inyo,California,12,0.00,6027,CA,County,18039,66.52,0.00,160.76,5942.68,3,32,1.00,0.00
04/11/20,Inyo,California,12,0.00,6027,CA,County,18039,66.52,0.00,160.76,5942.68,3,32,0.00,0.00
04/12/20,Inyo,California,12,0.00,6027,CA,County,18039,66.52,0.00,160.76,5942.68,3,32,0.00,0.00
04/13/20,Inyo,California,12,0.00,6027,CA,County,18039,66.52,0.00,160.76,5942.68,3,32,0.00,0.00
04/14/20,Inyo,California,12,0.00,6027,CA,County,18039,66.52,0.00,160.76,5942.68,3,32,0.00,0.00
04/15/20,Inyo,California,17,0.00,6027,CA,County,18039,94.24,0.00,160.76,5942.68,3,32,5.00,0.00
04/16/20,Inyo,California,17,0.00,6027,CA,County,18039,94.24,0.00,160.76,5942.68,3,32,0.00,0.00
04/17/20,Inyo,California,18,0.00,6027,CA,County,18039,99.78,0.00,160.76,5942.68,3,32,1.00,0.00
04/18/20,Inyo,California,18,0.00,6027,CA,County,18039,99.78,0.00,160.76,5942.68,3,32,0.00,0.00
04/19/20,Inyo,California,18,0.00,6027,CA,County,18039,99.78,0.00,160.76,5942.68,3,32,0.00,0.00
04/20/20,Inyo,California,18,0.00,6027,CA,County,18039,99.78,0.00,160.76,5942.68,3,32,0.00,0.00
04/21/20,Inyo,California,18,0.00,6027,CA,County,18039,99.78,0.00,160.76,5942.68,3,32,0.00,0.00
04/22/20,Inyo,California,19,0.00,6027,CA,County,18039,105.33,0.00,160.76,5942.68,3,32,1.00,0.00
04/23/20,Inyo,California,19,0.00,6027,CA,County,18039,105.33,0.00,160.76,5942.68,3,32,0.00,0.00
04/24/20,Inyo,California,19,1.00,6027,CA,County,18039,105.33,5.54,160.76,5942.68,3,32,0.00,1.00
04/25/20,Inyo,California,19,1.00,6027,CA,County,18039,105.33,5.54,160.76,5942.68,3,32,0.00,0.00
04/26/20,Inyo,California,19,1.00,6027,CA,County,18039,105.33,5.54,160.76,5942.68,3,32,0.00,0.00
04/27/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,1.00,0.00
04/28/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
04/29/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
04/30/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/01/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/02/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/03/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/04/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/05/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/06/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/07/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/08/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/09/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/10/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/11/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/12/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/13/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/14/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/15/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/16/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/17/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/18/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/19/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/20/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/21/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/22/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/23/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/24/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/25/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/26/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/27/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/28/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/29/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/30/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
05/31/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
06/01/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
06/02/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
06/03/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
06/04/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
06/05/20,Inyo,California,20,1.00,6027,CA,County,18039,110.87,5.54,160.76,5942.68,3,32,0.00,0.00
06/06/20,Inyo,California,21,1.00,6027,CA,County,18039,116.41,5.54,160.76,5942.68,3,32,1.00,0.00
06/07/20,Inyo,California,21,1.00,6027,CA,County,18039,116.41,5.54,160.76,5942.68,3,32,0.00,0.00
06/08/20,Inyo,California,21,1.00,6027,CA,County,18039,116.41,5.54,160.76,5942.68,3,32,0.00,0.00
06/09/20,Inyo,California,22,1.00,6027,CA,County,18039,121.96,5.54,160.76,5942.68,3,32,1.00,0.00
06/10/20,Inyo,California,22,1.00,6027,CA,County,18039,121.96,5.54,160.76,5942.68,3,32,0.00,0.00
06/11/20,Inyo,California,23,1.00,6027,CA,County,18039,127.50,5.54,160.76,5942.68,3,32,1.00,0.00
06/12/20,Inyo,California,23,1.00,6027,CA,County,18039,127.50,5.54,160.76,5942.68,3,32,0.00,0.00
06/13/20,Inyo,California,23,1.00,6027,CA,County,18039,127.50,5.54,160.76,5942.68,3,32,0.00,0.00
06/14/20,Inyo,California,23,1.00,6027,CA,County,18039,127.50,5.54,160.76,5942.68,3,32,0.00,0.00
06/15/20,Inyo,California,23,1.00,6027,CA,County,18039,127.50,5.54,160.76,5942.68,3,32,0.00,0.00
06/16/20,Inyo,California,23,1.00,6027,CA,County,18039,127.50,5.54,160.76,5942.68,3,32,0.00,0.00
06/17/20,Inyo,California,24,1.00,6027,CA,County,18039,133.05,5.54,160.76,5942.68,3,32,1.00,0.00
06/18/20,Inyo,California,25,1.00,6027,CA,County,18039,138.59,5.54,160.76,5942.68,3,32,1.00,0.00
06/19/20,Inyo,California,25,1.00,6027,CA,County,18039,138.59,5.54,160.76,5942.68,3,32,0.00,0.00
06/20/20,Inyo,California,26,1.00,6027,CA,County,18039,144.13,5.54,160.76,5942.68,3,32,1.00,0.00
06/21/20,Inyo,California,26,1.00,6027,CA,County,18039,144.13,5.54,160.76,5942.68,3,32,0.00,0.00
06/22/20,Inyo,California,26,1.00,6027,CA,County,18039,144.13,5.54,160.76,5942.68,3,32,0.00,0.00
06/23/20,Inyo,California,26,1.00,6027,CA,County,18039,144.13,5.54,160.76,5942.68,3,32,0.00,0.00
06/24/20,Inyo,California,26,1.00,6027,CA,County,18039,144.13,5.54,160.76,5942.68,3,32,0.00,0.00
06/25/20,Inyo,California,28,1.00,6027,CA,County,18039,155.22,5.54,160.76,5942.68,3,32,2.00,0.00
06/26/20,Inyo,California,27,1.00,6027,CA,County,18039,149.68,5.54,160.76,5942.68,3,32,-1.00,0.00
06/27/20,Inyo,California,29,1.00,6027,CA,County,18039,160.76,5.54,160.76,5942.68,3,32,2.00,0.00
06/28/20,Inyo,California,29,1.00,6027,CA,County,18039,160.76,5.54,160.76,5942.68,3,32,0.00,0.00
06/29/20,Inyo,California,29,1.00,6027,CA,County,18039,160.76,5.54,160.76,5942.68,3,32,0.00,0.00
06/30/20,Inyo,California,29,1.00,6027,CA,County,18039,160.76,5.54,160.76,5942.68,3,32,0.00,0.00
07/01/20,Inyo,California,30,1.00,6027,CA,County,18039,166.31,5.54,160.76,5942.68,3,32,1.00,0.00
07/02/20,Inyo,California,30,1.00,6027,CA,County,18039,166.31,5.54,160.76,5942.68,3,32,0.00,0.00
07/03/20,Inyo,California,29,1.00,6027,CA,County,18039,160.76,5.54,160.76,5942.68,3,32,-1.00,0.00
07/04/20,Inyo,California,32,1.00,6027,CA,County,18039,177.39,5.54,160.76,5942.68,3,32,3.00,0.00
07/05/20,Inyo,California,32,1.00,6027,CA,County,18039,177.39,5.54,160.76,5942.68,3,32,0.00,0.00
07/06/20,Inyo,California,32,1.00,6027,CA,County,18039,177.39,5.54,160.76,5942.68,3,32,0.00,0.00
07/07/20,Inyo,California,32,1.00,6027,CA,County,18039,177.39,5.54,160.76,5942.68,3,32,0.00,0.00
07/08/20,Inyo,California,32,1.00,6027,CA,County,18039,177.39,5.54,160.76,5942.68,3,32,0.00,0.00
07/09/20,Inyo,California,35,1.00,6027,CA,County,18039,194.02,5.54,160.76,5942.68,3,32,3.00,0.00
07/10/20,Inyo,California,35,1.00,6027,CA,County,18039,194.02,5.54,160.76,5942.68,3,32,0.00,0.00
07/11/20,Inyo,California,35,1.00,6027,CA,County,18039,194.02,5.54,160.76,5942.68,3,32,0.00,0.00
07/12/20,Inyo,California,35,1.00,6027,CA,County,18039,194.02,5.54,160.76,5942.68,3,32,0.00,0.00
07/13/20,Inyo,California,35,1.00,6027,CA,County,18039,194.02,5.54,160.76,5942.68,3,32,0.00,0.00
07/14/20,Inyo,California,35,1.00,6027,CA,County,18039,194.02,5.54,160.76,5942.68,3,32,0.00,0.00
07/15/20,Inyo,California,35,1.00,6027,CA,County,18039,194.02,5.54,160.76,5942.68,3,32,0.00,0.00
07/16/20,Inyo,California,36,1.00,6027,CA,County,18039,199.57,5.54,160.76,5942.68,3,32,1.00,0.00
07/17/20,Inyo,California,38,1.00,6027,CA,County,18039,210.65,5.54,160.76,5942.68,3,32,2.00,0.00
07/18/20,Inyo,California,38,1.00,6027,CA,County,18039,210.65,5.54,160.76,5942.68,3,32,0.00,0.00
07/19/20,Inyo,California,38,1.00,6027,CA,County,18039,210.65,5.54,160.76,5942.68,3,32,0.00,0.00
07/20/20,Inyo,California,38,1.00,6027,CA,County,18039,210.65,5.54,160.76,5942.68,3,32,0.00,0.00
07/21/20,Inyo,California,38,1.00,6027,CA,County,18039,210.65,5.54,160.76,5942.68,3,32,0.00,0.00
07/22/20,Inyo,California,38,1.00,6027,CA,County,18039,210.65,5.54,160.76,5942.68,3,32,0.00,0.00
07/23/20,Inyo,California,38,1.00,6027,CA,County,18039,210.65,5.54,160.76,5942.68,3,32,0.00,0.00
07/24/20,Inyo,California,38,1.00,6027,CA,County,18039,210.65,5.54,160.76,5942.68,3,32,0.00,0.00
07/25/20,Inyo,California,41,1.00,6027,CA,County,18039,227.29,5.54,160.76,5942.68,3,32,3.00,0.00
07/26/20,Inyo,California,43,1.00,6027,CA,County,18039,238.37,5.54,160.76,5942.68,3,32,2.00,0.00
07/27/20,Inyo,California,43,1.00,6027,CA,County,18039,238.37,5.54,160.76,5942.68,3,32,0.00,0.00
07/28/20,Inyo,California,43,1.00,6027,CA,County,18039,238.37,5.54,160.76,5942.68,3,32,0.00,0.00
07/29/20,Inyo,California,43,1.00,6027,CA,County,18039,238.37,5.54,160.76,5942.68,3,32,0.00,0.00
07/30/20,Inyo,California,44,1.00,6027,CA,County,18039,243.92,5.54,160.76,5942.68,3,32,1.00,0.00
07/31/20,Inyo,California,44,1.00,6027,CA,County,18039,243.92,5.54,160.76,5942.68,3,32,0.00,0.00
08/01/20,Inyo,California,45,1.00,6027,CA,County,18039,249.46,5.54,160.76,5942.68,3,32,1.00,0.00
08/02/20,Inyo,California,45,1.00,6027,CA,County,18039,249.46,5.54,160.76,5942.68,3,32,0.00,0.00
08/03/20,Inyo,California,45,1.00,6027,CA,County,18039,249.46,5.54,160.76,5942.68,3,32,0.00,0.00
08/04/20,Inyo,California,57,1.00,6027,CA,County,18039,315.98,5.54,160.76,5942.68,3,32,12.00,0.00
