Date,Country,Sex,AgeGroup,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative,Population
20200422,S92000003,Total,25 to 44,76,2215,155.5835895,0,8,0,9654,678.1056311,1423672
20200422,S92000003,Total,45 to 64,116,3596,239.6751722,5,125,8,11080,738.4874604,1500364
20200422,S92000003,Total,65 to 74,22,1050,181.5666609,13,237,40,3581,619.228774,578300
20200422,S92000003,Total,75 to 84,39,1513,446.6315187,14,472,139,3634,1072.742194,338758
20200422,S92000003,Total,85plus,68,1348,1060.690708,12,383,301,2542,2000.204584,127087
20200422,S92000003,Total,Total,340,10177,186.279355,44,1225,22,36833,674.1895924,5463300
20200423,S92000003,Female,15 to 19,1,44,31.93357816,0,0,0,449,325.8676498,137786
20200423,S92000003,Female,20 to 24,7,227,132.4464671,0,0,0,936,546.1228776,171390
20200423,S92000003,Female,25 to 44,60,1497,207.7787247,0,3,0,6068,842.2186382,720478
20200423,S92000003,Female,45 to 64,62,2152,278.0415641,3,47,6,6511,841.2307732,773985
20200423,S92000003,Female,65 to 74,16,440,145.9364977,3,77,25,1736,575.7858183,301501
20200423,S92000003,Female,75 to 84,28,752,393.6678114,7,188,98,2012,1053.270793,191024
20200423,S92000003,Female,85plus,40,891,1084.020731,11,220,267,1610,1958.780446,82194
20200423,S92000003,Female,Total,216,6043,215.7985385,24,535,19,21283,760.0265258,2800297
20200423,S92000003,Male,15 to 19,0,27,18.72763089,0,0,0,341,236.5230419,144172
20200423,S92000003,Male,20 to 24,1,75,42.59766224,0,0,0,478,271.4891007,176066
20200423,S92000003,Male,25 to 44,17,739,105.0919092,0,5,0,3277,466.0164905,703194
20200423,S92000003,Male,45 to 64,32,1478,203.4750454,3,84,11,4304,592.528143,726379
20200423,S92000003,Male,65 to 74,12,634,229.0470703,6,169,61,1916,692.1990325,276799
20200423,S92000003,Male,75 to 84,19,808,546.9289399,8,299,202,1776,1202.16064,147734
20200423,S92000003,Male,85plus,17,514,1144.944646,7,181,403,1062,2365.62493,44893
20200423,S92000003,Male,Total,98,4319,162.1853224,24,738,27,15354,576.5671312,2663003
20200423,S92000003,Total,15 to 19,1,73,25.89038084,0,0,0,816,289.404805,281958
20200423,S92000003,Total,20 to 24,8,309,88.93212378,0,0,0,1506,433.4361761,347456
20200423,S92000003,Total,25 to 44,77,2292,160.9921386,0,8,0,9927,697.2813963,1423672
20200423,S92000003,Total,45 to 64,94,3690,245.9403185,6,131,8,11437,762.2816863,1500364
20200423,S92000003,Total,65 to 74,28,1078,186.4084385,9,246,42,3680,636.3479163,578300
20200423,S92000003,Total,75 to 84,47,1560,460.5057298,15,487,143,3794,1119.97355,338758
20200423,S92000003,Total,85plus,57,1405,1105.541873,18,401,315,2672,2102.496715,127087
20200423,S92000003,Total,Total,314,10491,192.026797,48,1273,23,37995,695.4587886,5463300
20200424,S92000003,Female,15 to 19,1,45,32.6593413,0,0,0,466,338.2056232,137786
20200424,S92000003,Female,20 to 24,9,236,137.6976486,0,0,0,977,570.0449268,171390
20200424,S92000003,Female,25 to 44,45,1542,214.0245781,0,3,0,6242,866.3692715,720478
20200424,S92000003,Female,45 to 64,62,2214,286.0520553,0,47,6,6740,870.8179099,773985
20200424,S92000003,Female,65 to 74,19,459,152.238301,1,78,25,1813,601.3247054,301501
20200424,S92000003,Female,75 to 84,29,781,408.8491498,5,193,101,2093,1095.673842,191024
20200424,S92000003,Female,85plus,40,931,1132.686084,16,236,287,1695,2062.194321,82194
20200424,S92000003,Female,Total,208,6251,223.2263221,22,557,19,22019,786.3094522,2800297
20200424,S92000003,Male,15 to 19,0,27,18.72763089,0,0,0,353,244.8464334,144172
20200424,S92000003,Male,20 to 24,1,76,43.16563107,0,0,0,489,277.7367578,176066
20200424,S92000003,Male,25 to 44,15,754,107.2250332,1,6,0,3362,478.1041932,703194
20200424,S92000003,Male,45 to 64,24,1502,206.7791057,1,85,11,4424,609.0484444,726379
20200424,S92000003,Male,65 to 74,17,651,235.1887109,6,175,63,1963,709.1788626,276799
20200424,S92000003,Male,75 to 84,20,828,560.4667849,2,301,203,1849,1251.573774,147734
20200424,S92000003,Male,85plus,20,534,1189.495021,6,187,416,1100,2450.270644,44893
20200424,S92000003,Male,Total,97,4416,165.8278267,16,754,28,15778,592.4890058,2663003
20200424,S92000003,Total,15 to 19,1,74,26.24504359,0,0,0,845,299.6900248,281958
20200424,S92000003,Total,20 to 24,10,319,91.81018604,0,0,0,1558,448.4020998,347456
20200424,S92000003,Total,25 to 44,60,2352,165.2065925,1,9,0,10186,715.4737889,1423672
20200424,S92000003,Total,45 to 64,86,3776,251.6722609,1,132,8,11787,785.6093588,1500364
20200424,S92000003,Total,65 to 74,36,1114,192.6335812,7,253,43,3804,657.7900744,578300
20200424,S92000003,Total,75 to 84,49,1609,474.9703328,7,494,145,3948,1165.433731,338758
20200424,S92000003,Total,85plus,60,1465,1152.753625,22,423,332,2795,2199.280808,127087
20200424,S92000003,Total,Total,305,10796,197.6095034,38,1311,23,39156,716.709681,5463300
20200425,S92000003,Female,15 to 19,0,45,32.6593413,0,0,0,470,341.1086758,137786
20200425,S92000003,Female,20 to 24,12,248,144.699224,0,0,0,1002,584.6315421,171390
20200425,S92000003,Female,25 to 44,32,1574,218.4660739,0,3,0,6392,887.188783,720478
20200425,S92000003,Female,45 to 64,44,2258,291.73692,0,47,6,6873,888.0017055,773985
20200425,S92000003,Female,65 to 74,4,463,153.5649965,1,79,26,1842,610.9432473,301501
20200425,S92000003,Female,75 to 84,12,793,415.131083,6,199,104,2144,1122.372058,191024
20200425,S92000003,Female,85plus,22,953,1159.452028,19,255,310,1744,2121.809378,82194
20200425,S92000003,Female,Total,126,6377,227.7258448,26,583,20,22492,803.2005177,2800297
20200425,S92000003,Male,15 to 19,1,28,19.42124684,0,0,0,366,253.8634409,144172
20200425,S92000003,Male,20 to 24,1,77,43.7335999,0,0,0,509,289.0961344,176066
20200425,S92000003,Male,25 to 44,16,770,109.5003655,0,6,0,3416,485.7834396,703194
20200425,S92000003,Male,45 to 64,21,1523,209.6701584,1,86,11,4506,620.337317,726379
20200425,S92000003,Male,65 to 74,2,653,235.9112569,3,178,64,2000,722.545963,276799
20200425,S92000003,Male,75 to 84,10,838,567.2357074,6,307,207,1901,1286.772172,147734
20200425,S92000003,Male,85plus,6,540,1202.860134,11,198,441,1126,2508.186131,44893
20200425,S92000003,Male,Total,58,4474,168.005819,21,775,29,16090,604.2051023,2663003
20200425,S92000003,Total,15 to 19,1,75,26.59970634,0,0,0,862,305.7192915,281958
20200425,S92000003,Total,20 to 24,13,332,95.55166697,0,0,0,1604,461.6411862,347456
20200425,S92000003,Total,25 to 44,48,2400,168.5781556,0,9,0,10390,729.8029321,1423672
20200425,S92000003,Total,45 to 64,65,3841,256.0045429,1,133,8,12004,800.0725157,1500364
20200425,S92000003,Total,65 to 74,6,1120,193.671105,4,257,44,3870,669.2028359,578300
20200425,S92000003,Total,75 to 84,22,1631,481.4646444,12,506,149,4051,1195.838917,338758
20200425,S92000003,Total,85plus,28,1493,1174.785777,30,453,356,2870,2258.295498,127087
20200425,S92000003,Total,Total,184,10980,200.9774312,47,1358,24,39944,731.1331979,5463300
20200426,S92000003,Female,15 to 19,1,46,33.38510444,0,0,0,479,347.640544,137786
20200426,S92000003,Female,20 to 24,6,254,148.2000117,0,0,0,1030,600.9685513,171390
20200426,S92000003,Female,25 to 44,34,1608,223.1851632,0,3,0,6532,906.6203271,720478
20200426,S92000003,Female,45 to 64,37,2295,296.5173744,0,47,6,7027,907.8987319,773985
20200426,S92000003,Female,65 to 74,9,472,156.5500612,6,85,28,1879,623.21518,301501
20200426,S92000003,Female,75 to 84,7,800,418.795544,7,206,107,2196,1149.593768,191024
20200426,S92000003,Female,85plus,15,968,1177.701535,13,268,326,1782,2168.041463,82194
20200426,S92000003,Female,Total,109,6486,231.6182891,26,609,21,22977,820.5201091,2800297
20200426,S92000003,Male,15 to 19,0,28,19.42124684,0,0,0,371,257.3315207,144172
20200426,S92000003,Male,20 to 24,1,78,44.30156873,0,0,0,519,294.7758227,176066
20200426,S92000003,Male,25 to 44,8,778,110.6380316,0,6,0,3483,495.3113934,703194
20200426,S92000003,Male,45 to 64,21,1544,212.5612112,2,88,12,4601,633.415889,726379
20200426,S92000003,Male,65 to 74,9,662,239.1627137,0,178,64,2041,737.3581552,276799
20200426,S92000003,Male,75 to 84,12,850,575.3584144,5,312,211,1951,1320.616784,147734
20200426,S92000003,Male,85plus,10,550,1225.135322,10,208,463,1141,2541.598913,44893
20200426,S92000003,Male,Total,63,4537,170.3715692,17,792,29,16391,615.5081312,2663003
20200426,S92000003,Total,15 to 19,1,76,26.95436909,0,0,0,876,310.68457,281958
20200426,S92000003,Total,20 to 24,7,339,97.56631055,0,0,0,1642,472.5778228,347456
20200426,S92000003,Total,25 to 44,42,2442,171.5282734,0,9,0,10597,744.3427981,1423672
20200426,S92000003,Total,45 to 64,58,3899,259.8702715,2,135,8,12253,816.6684884,1500364
20200426,S92000003,Total,65 to 74,18,1138,196.7836763,6,263,45,3948,682.690645,578300
20200426,S92000003,Total,75 to 84,19,1650,487.073368,12,518,152,4153,1225.948907,338758
20200426,S92000003,Total,85plus,25,1518,1194.45734,23,476,374,2923,2299.999213,127087
20200426,S92000003,Total,Total,172,11152,204.1257116,43,1401,25,40730,745.5201069,5463300
20200427,S92000003,Female,15 to 19,3,49,35.56239386,0,0,0,511,370.8649645,137786
20200427,S92000003,Female,20 to 24,18,272,158.7023747,0,0,0,1098,640.6441449,171390
20200427,S92000003,Female,25 to 44,67,1675,232.484545,1,4,0,6898,957.4199351,720478
20200427,S92000003,Female,45 to 64,110,2405,310.7295361,2,49,6,7449,962.4217524,773985
20200427,S92000003,Female,65 to 74,10,482,159.8667998,4,89,29,1953,647.7590456,301501
20200427,S92000003,Female,75 to 84,24,824,431.3594103,8,214,112,2291,1199.325739,191024
20200427,S92000003,Female,85plus,56,1024,1245.833029,15,283,344,1882,2289.704845,82194
20200427,S92000003,Female,Total,291,6777,242.0100439,30,639,22,24182,863.551259,2800297
20200427,S92000003,Male,15 to 19,2,30,20.80847876,0,0,0,387,268.429376,144172
20200427,S92000003,Male,20 to 24,1,79,44.86953756,0,0,0,563,319.7664512,176066
20200427,S92000003,Male,25 to 44,30,808,114.9042796,0,6,0,3731,530.5790436,703194
20200427,S92000003,Male,45 to 64,49,1593,219.3070009,5,93,12,4877,671.4125821,726379
20200427,S92000003,Male,65 to 74,15,677,244.5818085,5,183,66,2130,769.5114505,276799
20200427,S92000003,Male,75 to 84,19,869,588.2193672,11,323,218,2016,1364.614781,147734
20200427,S92000003,Male,85plus,22,572,1274.140735,9,217,483,1203,2679.705077,44893
20200427,S92000003,Male,Total,139,4676,175.5912404,30,822,30,17234,647.1641226,2663003
20200427,S92000003,Total,15 to 19,5,81,28.72768285,0,0,0,924,327.7083821,281958
20200427,S92000003,Total,20 to 24,19,358,103.0346288,0,0,0,1754,504.8121201,347456
20200427,S92000003,Total,25 to 44,97,2539,178.3416405,1,10,0,11211,787.4707095,1423672
20200427,S92000003,Total,45 to 64,159,4058,270.4676998,7,142,9,12951,863.1905324,1500364
20200427,S92000003,Total,65 to 74,25,1163,201.106692,9,272,47,4111,710.8767076,578300
20200427,S92000003,Total,75 to 84,43,1693,499.7667952,19,537,158,4313,1273.180264,338758
20200427,S92000003,Total,85plus,78,1596,1255.832619,24,500,393,3085,2427.470945,127087
20200427,S92000003,Total,Total,430,11582,211.9964124,60,1461,26,42778,783.0066077,5463300
20200428,S92000003,Female,15 to 19,2,51,37.01392014,0,0,0,537,389.7348061,137786
20200428,S92000003,Female,20 to 24,19,291,169.7882023,0,0,0,1183,690.238637,171390
20200428,S92000003,Female,25 to 44,68,1743,241.9227235,1,5,0,7287,1011.411868,720478
20200428,S92000003,Female,45 to 64,76,2481,320.5488478,2,51,6,7861,1015.652758,773985
20200428,S92000003,Female,65 to 74,16,498,165.1735815,1,90,29,2024,671.3078895,301501
20200428,S92000003,Female,75 to 84,27,851,445.4937599,7,221,115,2377,1244.34626,191024
20200428,S92000003,Female,85plus,47,1071,1303.014819,10,293,356,1979,2407.718325,82194
20200428,S92000003,Female,Total,255,7032,251.1162209,21,660,23,25396,906.9038034,2800297
20200428,S92000003,Male,15 to 19,0,30,20.80847876,0,0,0,405,280.9144633,144172
20200428,S92000003,Male,20 to 24,4,83,47.14141288,0,0,0,604,343.0531732,176066
20200428,S92000003,Male,25 to 44,16,824,117.1796119,0,6,0,3965,563.8557781,703194
20200428,S92000003,Male,45 to 64,39,1632,224.6760988,2,95,13,5172,712.0249897,726379
20200428,S92000003,Male,65 to 74,19,696,251.4459951,3,186,67,2217,800.9421999,276799
20200428,S92000003,Male,75 to 84,30,899,608.5261348,5,328,222,2104,1424.181299,147734
20200428,S92000003,Male,85plus,17,589,1312.008554,9,226,503,1245,2773.260865,44893
20200428,S92000003,Male,Total,125,4801,180.2851893,19,841,31,18083,679.0454235,2663003
20200428,S92000003,Total,15 to 19,2,83,29.43700835,0,0,0,968,343.3135432,281958
20200428,S92000003,Total,20 to 24,23,381,109.654172,0,0,0,1880,541.0757045,347456
20200428,S92000003,Total,25 to 44,84,2623,184.2418759,1,11,0,11834,831.2307891,1423672
20200428,S92000003,Total,45 to 64,115,4173,278.1325065,4,146,9,13658,910.3124309,1500364
20200428,S92000003,Total,65 to 74,35,1198,207.1589141,4,276,47,4269,738.198167,578300
20200428,S92000003,Total,75 to 84,57,1750,516.5929661,12,549,162,4487,1324.544365,338758
20200428,S92000003,Total,85plus,64,1660,1306.191821,19,519,408,3224,2536.844839,127087
20200428,S92000003,Total,Total,380,11962,218.9519155,40,1501,27,44841,820.7676679,5463300
20200429,S92000003,Female,15 to 19,6,57,41.36849898,0,0,0,566,410.7819372,137786
20200429,S92000003,Female,20 to 24,17,308,179.7071008,0,0,0,1297,756.7536029,171390
20200429,S92000003,Female,25 to 44,88,1831,254.1368369,0,5,0,7899,1096.355475,720478
20200429,S92000003,Female,45 to 64,85,2566,331.5309728,2,53,6,8501,1098.341699,773985
20200429,S92000003,Female,65 to 74,15,513,170.1486894,1,91,30,2143,710.7770787,301501
20200429,S92000003,Female,75 to 84,33,884,462.7690761,3,224,117,2493,1305.071614,191024
20200429,S92000003,Female,85plus,45,1116,1357.76334,17,310,377,2084,2535.464876,82194
20200429,S92000003,Female,Total,291,7323,261.5079758,23,683,24,27192,971.0398576,2800297
20200429,S92000003,Male,15 to 19,3,33,22.88932664,0,0,0,437,303.110174,144172
20200429,S92000003,Male,20 to 24,8,91,51.68516352,0,0,0,655,372.0195836,176066
20200429,S92000003,Male,25 to 44,29,853,121.3036516,0,6,0,4390,624.2942915,703194
20200429,S92000003,Male,45 to 64,45,1677,230.8712119,0,95,13,5602,771.2227363,726379
20200429,S92000003,Male,65 to 74,10,706,255.0587249,1,187,67,2360,852.6042363,276799
20200429,S92000003,Male,75 to 84,23,922,624.0946566,4,332,224,2203,1491.193632,147734
20200429,S92000003,Male,85plus,21,610,1358.786448,9,235,523,1304,2904.684472,44893
20200429,S92000003,Male,Total,139,4940,185.5048605,14,855,32,19383,727.8624921,2663003
20200429,S92000003,Total,15 to 19,9,92,32.62897311,0,0,0,1029,364.947971,281958
20200429,S92000003,Total,20 to 24,25,406,116.8493277,0,0,0,2045,588.5637318,347456
20200429,S92000003,Total,25 to 44,117,2740,192.460061,0,11,0,12871,904.0706005,1423672
20200429,S92000003,Total,45 to 64,130,4303,286.7970706,2,148,9,14728,981.6284582,1500364
20200429,S92000003,Total,65 to 74,25,1223,211.4819298,2,278,48,4531,783.503372,578300
20200429,S92000003,Total,75 to 84,56,1806,533.123941,7,556,164,4702,1388.011501,338758
20200429,S92000003,Total,85plus,66,1726,1358.124749,26,545,428,3388,2665.890296,127087
20200429,S92000003,Total,Total,430,12392,226.8226164,37,1538,28,47937,877.4367141,5463300
20200430,S92000003,Female,15 to 19,0,57,41.36849898,0,0,0,604,438.3609365,137786
20200430,S92000003,Female,20 to 24,15,323,188.45907,0,0,0,1411,823.2685688,171390
20200430,S92000003,Female,25 to 44,53,1884,261.4930643,0,5,0,8508,1180.882692,720478
20200430,S92000003,Female,45 to 64,54,2620,338.5078522,1,54,6,9191,1187.490714,773985
20200430,S92000003,Female,65 to 74,13,526,174.4604496,2,93,30,2285,757.8747666,301501
20200430,S92000003,Female,75 to 84,38,922,482.6618645,5,229,119,2666,1395.63615,191024
20200430,S92000003,Female,85plus,53,1169,1422.244933,12,322,391,2249,2736.209456,82194
20200430,S92000003,Female,Total,229,7552,269.6856798,20,703,25,29189,1042.353722,2800297
20200430,S92000003,Male,15 to 19,1,34,23.5829426,0,0,0,468,324.6122687,144172
20200430,S92000003,Male,20 to 24,1,92,52.25313235,0,0,0,724,411.2094328,176066
20200430,S92000003,Male,25 to 44,26,879,125.0010666,0,6,0,4780,679.7555155,703194
20200430,S92000003,Male,45 to 64,26,1703,234.4506105,2,97,13,6019,828.6307837,726379
20200430,S92000003,Male,65 to 74,14,720,260.1165467,8,195,70,2493,900.6535428,276799
20200430,S92000003,Male,75 to 84,22,944,638.9862862,9,341,230,2365,1600.850177,147734
20200430,S92000003,Male,85plus,16,626,1394.426748,4,239,532,1388,3091.796048,44893
20200430,S92000003,Male,Total,106,5046,189.4853292,23,878,32,20716,777.9187631,2663003
20200430,S92000003,Total,15 to 19,1,93,32.98363586,0,0,0,1098,389.4197008,281958
20200430,S92000003,Total,20 to 24,16,422,121.4542273,0,0,0,2228,641.2322711,347456
20200430,S92000003,Total,25 to 44,79,2819,198.009092,0,11,0,13870,974.2412578,1423672
20200430,S92000003,Total,45 to 64,80,4383,292.12911,3,151,10,15835,1055.410554,1500364
20200430,S92000003,Total,65 to 74,27,1250,216.1507868,10,288,49,4806,831.056545,578300
20200430,S92000003,Total,75 to 84,60,1866,550.8356998,14,570,168,5037,1486.902154,338758
20200430,S92000003,Total,85plus,69,1795,1412.418265,16,561,441,3637,2861.819069,127087
20200430,S92000003,Total,Total,335,12727,232.9544415,43,1581,28,51267,938.3888858,5463300
20200501,S92000003,Female,15 to 19,3,60,43.5457884,0,0,0,653,473.9233304,137786
20200501,S92000003,Female,20 to 24,10,333,194.2937161,0,0,0,1539,897.9520392,171390
20200501,S92000003,Female,25 to 44,59,1943,269.6820722,0,5,0,9120,1265.826299,720478
20200501,S92000003,Female,45 to 64,60,2680,346.2599404,4,58,7,9924,1282.195391,773985
20200501,S92000003,Female,65 to 74,11,537,178.108862,6,99,32,2447,811.6059317,301501
20200501,S92000003,Female,75 to 84,40,962,503.6016417,7,236,123,2830,1481.489237,191024
20200501,S92000003,Female,85plus,64,1233,1500.109497,7,329,400,2413,2935.737402,82194
20200501,S92000003,Female,Total,248,7800,278.5418832,24,727,25,31253,1116.060189,2800297
20200501,S92000003,Male,15 to 19,1,35,24.27655856,0,0,0,496,344.0335155,144172
20200501,S92000003,Male,20 to 24,4,96,54.52500767,0,0,0,797,452.6711574,176066
20200501,S92000003,Male,25 to 44,25,904,128.5562732,0,6,0,5231,743.8914439,703194
20200501,S92000003,Male,45 to 64,33,1736,238.9936934,3,100,13,6558,902.8344707,726379
20200501,S92000003,Male,65 to 74,13,733,264.8130954,8,203,73,2655,959.1797658,276799
20200501,S92000003,Male,75 to 84,20,964,652.5241312,6,347,234,2502,1693.584415,147734
20200501,S92000003,Male,85plus,24,650,1447.887198,7,246,547,1461,3254.404918,44893
20200501,S92000003,Male,Total,120,5166,193.9915201,24,902,33,22226,834.6216658,2663003
20200501,S92000003,Total,15 to 19,4,97,34.40228687,0,0,0,1175,416.7287326,281958
20200501,S92000003,Total,20 to 24,14,436,125.4835145,0,0,0,2429,699.0813225,347456
20200501,S92000003,Total,25 to 44,84,2903,203.9093274,0,11,0,14933,1048.907333,1423672
20200501,S92000003,Total,45 to 64,93,4476,298.3276058,7,158,10,17109,1140.323282,1500364
20200501,S92000003,Total,65 to 74,24,1274,220.3008819,14,302,52,5130,887.082829,578300
20200501,S92000003,Total,75 to 84,60,1926,568.5474587,13,583,172,5338,1575.756145,338758
20200501,S92000003,Total,85plus,88,1883,1481.662168,14,575,452,3874,3048.305492,127087
20200501,S92000003,Total,Total,368,13095,239.6902971,48,1629,29,54845,1003.880439,5463300
20200502,S92000003,Female,15 to 19,3,63,45.72307782,0,0,0,689,500.0508034,137786
20200502,S92000003,Female,20 to 24,13,346,201.8787561,0,0,0,1627,949.2969251,171390
20200502,S92000003,Female,25 to 44,35,1978,274.5399582,1,6,0,9529,1322.594167,720478
20200502,S92000003,Female,45 to 64,54,2734,353.2368198,1,59,7,10432,1347.829738,773985
20200502,S92000003,Female,65 to 74,6,543,180.0989051,4,103,34,2549,845.4366652,301501
20200502,S92000003,Female,75 to 84,10,972,508.836586,4,240,125,2922,1529.650725,191024
